source_row,label,binary_target,random_forest_prediction,traditional_prediction,random_forest_correct,traditional_correct
218525,BENIGN,0,0,1,True,False
218529,BENIGN,0,0,1,True,False
218530,BENIGN,0,0,1,True,False
218537,Web Attack - Brute Force,1,1,0,True,False
218539,BENIGN,0,0,1,True,False
218544,DoS Hulk,1,1,0,True,False
218545,BENIGN,0,0,1,True,False
218546,BENIGN,0,0,1,True,False
218547,BENIGN,0,0,1,True,False
218552,DDoS,1,1,0,True,False
218558,BENIGN,0,0,1,True,False
218566,BENIGN,0,0,1,True,False
218569,BENIGN,0,0,1,True,False
218574,BENIGN,0,0,1,True,False
218579,DDoS,1,1,0,True,False
218581,BENIGN,0,0,1,True,False
218584,DDoS,1,1,0,True,False
218610,DoS Hulk,1,1,0,True,False
218622,DDoS,1,1,0,True,False
218624,DoS Hulk,1,1,0,True,False
218627,DDoS,1,1,0,True,False
218637,BENIGN,0,0,1,True,False
218642,BENIGN,0,0,1,True,False
218649,BENIGN,0,0,1,True,False
218653,DDoS,1,1,0,True,False
218673,DDoS,1,1,0,True,False
218680,BENIGN,0,0,1,True,False
218689,BENIGN,0,0,1,True,False
218698,DoS Hulk,1,1,0,True,False
218711,DDoS,1,1,0,True,False
218714,DoS Hulk,1,1,0,True,False
218721,BENIGN,0,0,1,True,False
218725,BENIGN,0,0,1,True,False
218728,Web Attack - Brute Force,1,1,0,True,False
218735,DDoS,1,1,0,True,False
218752,BENIGN,0,0,1,True,False
218754,DDoS,1,1,0,True,False
218756,BENIGN,0,0,1,True,False
218765,BENIGN,0,0,1,True,False
218768,DDoS,1,1,0,True,False
218769,DDoS,1,1,0,True,False
218772,BENIGN,0,0,1,True,False
218777,BENIGN,0,0,1,True,False
218786,BENIGN,0,0,1,True,False
218791,BENIGN,0,0,1,True,False
218804,DDoS,1,1,0,True,False
218814,BENIGN,0,0,1,True,False
218820,DDoS,1,1,0,True,False
218841,BENIGN,0,0,1,True,False
218844,DoS Hulk,1,1,0,True,False
218852,BENIGN,0,0,1,True,False
218854,BENIGN,0,0,1,True,False
218856,BENIGN,0,0,1,True,False
218860,DDoS,1,1,0,True,False
218901,FTP-Patator,1,1,0,True,False
218904,BENIGN,0,0,1,True,False
218930,BENIGN,0,0,1,True,False
218933,DDoS,1,1,0,True,False
218940,BENIGN,0,0,1,True,False
218942,BENIGN,0,0,1,True,False
218957,BENIGN,0,0,1,True,False
218973,Bot,1,1,0,True,False
218981,BENIGN,0,0,1,True,False
218995,BENIGN,0,0,1,True,False
219008,DDoS,1,1,0,True,False
219022,DDoS,1,1,0,True,False
219042,DDoS,1,1,0,True,False
219051,DDoS,1,1,0,True,False
219062,BENIGN,0,0,1,True,False
219072,BENIGN,0,0,1,True,False
219073,FTP-Patator,1,1,0,True,False
219076,DDoS,1,1,0,True,False
219080,DDoS,1,1,0,True,False
219085,DoS Hulk,1,1,0,True,False
219086,DDoS,1,1,0,True,False
219087,BENIGN,0,0,1,True,False
219095,DoS Hulk,1,1,0,True,False
219107,BENIGN,0,0,1,True,False
219109,BENIGN,0,0,1,True,False
219115,DDoS,1,1,0,True,False
219116,BENIGN,0,0,1,True,False
219121,BENIGN,0,0,1,True,False
219134,DoS Hulk,1,1,0,True,False
219136,BENIGN,0,0,1,True,False
219139,DoS Hulk,1,1,0,True,False
219147,BENIGN,0,0,1,True,False
219149,BENIGN,0,0,1,True,False
219163,BENIGN,0,0,1,True,False
219170,BENIGN,0,0,1,True,False
219172,Web Attack - Brute Force,1,1,0,True,False
219187,DDoS,1,1,0,True,False
219193,BENIGN,0,0,1,True,False
219209,DoS Hulk,1,1,0,True,False
219215,DDoS,1,1,0,True,False
219218,DDoS,1,1,0,True,False
219234,BENIGN,0,0,1,True,False
219236,DDoS,1,1,0,True,False
219238,BENIGN,0,0,1,True,False
219247,BENIGN,0,0,1,True,False
219251,BENIGN,0,0,1,True,False
219252,BENIGN,0,0,1,True,False
219261,BENIGN,0,0,1,True,False
219263,BENIGN,0,0,1,True,False
219264,BENIGN,0,0,1,True,False
219265,DoS Hulk,1,1,0,True,False
219281,BENIGN,0,0,1,True,False
219294,DDoS,1,1,0,True,False
219305,BENIGN,0,0,1,True,False
219306,BENIGN,0,0,1,True,False
219310,DDoS,1,1,0,True,False
219317,BENIGN,0,0,1,True,False
219324,DDoS,1,1,0,True,False
219328,BENIGN,0,0,1,True,False
219334,BENIGN,0,0,1,True,False
219335,BENIGN,0,0,1,True,False
219343,DDoS,1,1,0,True,False
219349,BENIGN,0,0,1,True,False
219359,BENIGN,0,0,1,True,False
219373,BENIGN,0,0,1,True,False
219374,DDoS,1,1,0,True,False
219380,DoS Hulk,1,1,0,True,False
219385,BENIGN,0,0,1,True,False
219393,BENIGN,0,0,1,True,False
219399,DoS slowloris,1,1,0,True,False
219405,BENIGN,0,0,1,True,False
219442,BENIGN,0,0,1,True,False
219446,BENIGN,0,0,1,True,False
219450,BENIGN,0,0,1,True,False
219457,BENIGN,0,0,1,True,False
219468,DDoS,1,1,0,True,False
219478,DoS slowloris,1,0,1,False,True
219479,BENIGN,0,0,1,True,False
219484,BENIGN,0,0,1,True,False
219489,DoS Hulk,1,1,0,True,False
219500,DoS slowloris,1,1,0,True,False
219501,BENIGN,0,0,1,True,False
219504,DDoS,1,1,0,True,False
219506,DoS Hulk,1,1,0,True,False
219509,BENIGN,0,0,1,True,False
219514,BENIGN,0,0,1,True,False
219516,BENIGN,0,0,1,True,False
219524,Bot,1,1,0,True,False
219528,BENIGN,0,0,1,True,False
219529,DoS Hulk,1,1,0,True,False
219533,DDoS,1,1,0,True,False
219545,BENIGN,0,0,1,True,False
219552,DDoS,1,1,0,True,False
219555,DoS Slowhttptest,1,0,1,False,True
219559,FTP-Patator,1,1,0,True,False
219568,DoS Hulk,1,1,0,True,False
219571,BENIGN,0,0,1,True,False
219583,BENIGN,0,0,1,True,False
219591,BENIGN,0,0,1,True,False
219608,BENIGN,0,0,1,True,False
219614,BENIGN,0,0,1,True,False
219619,DoS Hulk,1,1,0,True,False
219623,BENIGN,0,0,1,True,False
219627,BENIGN,0,0,1,True,False
219663,BENIGN,0,0,1,True,False
219669,DDoS,1,1,0,True,False
219695,DDoS,1,1,0,True,False
219705,BENIGN,0,0,1,True,False
219710,DDoS,1,1,0,True,False
219726,BENIGN,0,0,1,True,False
219731,DoS Hulk,1,1,0,True,False
219740,DDoS,1,1,0,True,False
219742,DDoS,1,1,0,True,False
219751,BENIGN,0,0,1,True,False
219757,BENIGN,0,0,1,True,False
219763,BENIGN,0,0,1,True,False
219765,DDoS,1,1,0,True,False
219768,DoS slowloris,1,1,0,True,False
219777,BENIGN,0,0,1,True,False
219785,BENIGN,0,0,1,True,False
219791,BENIGN,0,0,1,True,False
219800,DDoS,1,1,0,True,False
219802,BENIGN,0,0,1,True,False
219810,DDoS,1,1,0,True,False
219821,PortScan,1,1,0,True,False
219824,BENIGN,0,0,1,True,False
219831,BENIGN,0,0,1,True,False
219846,DDoS,1,1,0,True,False
219854,BENIGN,0,0,1,True,False
219859,DDoS,1,1,0,True,False
219882,BENIGN,0,0,1,True,False
219885,DDoS,1,1,0,True,False
219895,DDoS,1,1,0,True,False
219897,BENIGN,0,0,1,True,False
219918,BENIGN,0,0,1,True,False
219926,BENIGN,0,0,1,True,False
219945,BENIGN,0,0,1,True,False
219967,BENIGN,0,0,1,True,False
219977,BENIGN,0,0,1,True,False
219999,DDoS,1,1,0,True,False
220002,DDoS,1,1,0,True,False
220013,DDoS,1,1,0,True,False
220044,BENIGN,0,0,1,True,False
220085,BENIGN,0,0,1,True,False
220090,DDoS,1,1,0,True,False
220099,DDoS,1,1,0,True,False
220117,DDoS,1,1,0,True,False
220122,BENIGN,0,0,1,True,False
220141,DDoS,1,1,0,True,False
220145,BENIGN,0,0,1,True,False
220152,DDoS,1,1,0,True,False
220165,BENIGN,0,0,1,True,False
220166,BENIGN,0,0,1,True,False
220168,BENIGN,0,0,1,True,False
220184,BENIGN,0,0,1,True,False
220190,DoS Hulk,1,1,0,True,False
220195,BENIGN,0,0,1,True,False
220203,DoS Hulk,1,1,0,True,False
220207,DDoS,1,1,0,True,False
220211,BENIGN,0,0,1,True,False
220219,BENIGN,0,0,1,True,False
220220,BENIGN,0,0,1,True,False
220223,BENIGN,0,0,1,True,False
220236,DDoS,1,1,0,True,False
220247,BENIGN,0,0,1,True,False
220250,DDoS,1,1,0,True,False
220255,BENIGN,0,0,1,True,False
220257,DoS Slowhttptest,1,1,0,True,False
220275,BENIGN,0,0,1,True,False
220276,BENIGN,0,0,1,True,False
220280,DoS Hulk,1,1,0,True,False
220287,DDoS,1,1,0,True,False
220289,DDoS,1,1,0,True,False
220295,DDoS,1,1,0,True,False
220298,DoS Hulk,1,1,0,True,False
220305,DDoS,1,1,0,True,False
220309,BENIGN,0,0,1,True,False
220313,DDoS,1,1,0,True,False
220314,DoS Hulk,1,1,0,True,False
220320,BENIGN,0,0,1,True,False
220331,DoS GoldenEye,1,1,0,True,False
220370,BENIGN,0,0,1,True,False
220388,BENIGN,0,0,1,True,False
220391,DoS Hulk,1,1,0,True,False
220392,DoS Hulk,1,1,0,True,False
220395,DoS Hulk,1,1,0,True,False
220408,DoS GoldenEye,1,1,0,True,False
220412,BENIGN,0,0,1,True,False
220413,DDoS,1,1,0,True,False
220439,DoS Hulk,1,1,0,True,False
220457,BENIGN,0,0,1,True,False
220462,DDoS,1,1,0,True,False
220479,DDoS,1,1,0,True,False
220505,BENIGN,0,0,1,True,False
220507,DDoS,1,1,0,True,False
220511,DoS slowloris,1,0,1,False,True
220512,DDoS,1,1,0,True,False
220516,BENIGN,0,0,1,True,False
220522,BENIGN,0,0,1,True,False
220529,BENIGN,0,0,1,True,False
220531,BENIGN,0,0,1,True,False
220535,BENIGN,0,0,1,True,False
220536,BENIGN,0,0,1,True,False
220538,DoS GoldenEye,1,1,0,True,False
220543,BENIGN,0,0,1,True,False
220551,BENIGN,0,0,1,True,False
220577,BENIGN,0,0,1,True,False
220582,DDoS,1,1,0,True,False
220592,DDoS,1,1,0,True,False
220595,DDoS,1,1,0,True,False
220597,BENIGN,0,0,1,True,False
220598,DDoS,1,1,0,True,False
220602,DDoS,1,1,0,True,False
220613,BENIGN,0,0,1,True,False
220619,BENIGN,0,0,1,True,False
220620,BENIGN,0,0,1,True,False
220621,DoS slowloris,1,0,1,False,True
220624,DDoS,1,1,0,True,False
220635,BENIGN,0,0,1,True,False
220649,BENIGN,0,0,1,True,False
220660,BENIGN,0,0,1,True,False
220669,BENIGN,0,0,1,True,False
220677,DoS Hulk,1,1,0,True,False
220690,BENIGN,0,0,1,True,False
220692,DDoS,1,1,0,True,False
220695,BENIGN,0,0,1,True,False
220707,BENIGN,0,0,1,True,False
220710,BENIGN,0,0,1,True,False
220728,DDoS,1,1,0,True,False
220730,BENIGN,0,0,1,True,False
220739,BENIGN,0,0,1,True,False
220745,BENIGN,0,0,1,True,False
220755,DDoS,1,1,0,True,False
220773,BENIGN,0,0,1,True,False
220779,BENIGN,0,0,1,True,False
220790,BENIGN,0,0,1,True,False
220797,BENIGN,0,0,1,True,False
220801,DDoS,1,1,0,True,False
220809,BENIGN,0,0,1,True,False
220810,BENIGN,0,0,1,True,False
220813,BENIGN,0,0,1,True,False
220817,BENIGN,0,0,1,True,False
220823,BENIGN,0,0,1,True,False
220824,BENIGN,0,0,1,True,False
220855,DDoS,1,1,0,True,False
220867,DoS Hulk,1,1,0,True,False
220872,DoS Hulk,1,1,0,True,False
220879,BENIGN,0,0,1,True,False
220882,BENIGN,0,0,1,True,False
220884,BENIGN,0,0,1,True,False
220886,DDoS,1,1,0,True,False
220887,BENIGN,0,0,1,True,False
220892,DDoS,1,1,0,True,False
220894,DDoS,1,1,0,True,False
220909,BENIGN,0,0,1,True,False
220916,DDoS,1,1,0,True,False
220917,BENIGN,0,0,1,True,False
220918,DDoS,1,1,0,True,False
220921,BENIGN,0,0,1,True,False
220923,BENIGN,0,0,1,True,False
220926,DDoS,1,1,0,True,False
220937,BENIGN,0,0,1,True,False
220947,BENIGN,0,0,1,True,False
220949,DDoS,1,1,0,True,False
220957,BENIGN,0,0,1,True,False
220958,DoS Hulk,1,1,0,True,False
220965,DDoS,1,1,0,True,False
220973,DoS Hulk,1,1,0,True,False
221003,BENIGN,0,0,1,True,False
221012,DDoS,1,1,0,True,False
221020,DDoS,1,1,0,True,False
221029,DDoS,1,1,0,True,False
221035,DDoS,1,1,0,True,False
221037,BENIGN,0,0,1,True,False
221041,BENIGN,0,0,1,True,False
221047,BENIGN,0,0,1,True,False
221063,DoS Hulk,1,1,0,True,False
221067,BENIGN,0,0,1,True,False
221068,DDoS,1,1,0,True,False
221078,DoS Hulk,1,1,0,True,False
221079,DDoS,1,1,0,True,False
221080,BENIGN,0,0,1,True,False
221082,DDoS,1,1,0,True,False
221096,DDoS,1,1,0,True,False
221102,BENIGN,0,0,1,True,False
221135,BENIGN,0,0,1,True,False
221155,DoS GoldenEye,1,1,0,True,False
221162,BENIGN,0,0,1,True,False
221163,DoS Hulk,1,1,0,True,False
221166,BENIGN,0,0,1,True,False
221168,DoS Hulk,1,1,0,True,False
221169,DoS Hulk,1,1,0,True,False
221176,BENIGN,0,0,1,True,False
221180,DoS Hulk,1,1,0,True,False
221182,BENIGN,0,0,1,True,False
221186,DDoS,1,1,0,True,False
221196,DDoS,1,1,0,True,False
221209,BENIGN,0,0,1,True,False
221215,DoS slowloris,1,0,1,False,True
221224,BENIGN,0,0,1,True,False
221232,DDoS,1,1,0,True,False
221238,DDoS,1,1,0,True,False
221241,BENIGN,0,0,1,True,False
221244,BENIGN,0,0,1,True,False
221247,BENIGN,0,0,1,True,False
221249,BENIGN,0,0,1,True,False
221252,BENIGN,0,0,1,True,False
221273,BENIGN,0,0,1,True,False
221274,DDoS,1,1,0,True,False
221286,BENIGN,0,0,1,True,False
221290,Bot,1,0,1,False,True
221297,BENIGN,0,0,1,True,False
221301,BENIGN,0,0,1,True,False
221304,DoS Hulk,1,1,0,True,False
221308,DDoS,1,1,0,True,False
221310,BENIGN,0,0,1,True,False
221314,BENIGN,0,0,1,True,False
221335,BENIGN,0,0,1,True,False
221342,DoS Hulk,1,1,0,True,False
221346,DDoS,1,1,0,True,False
221352,DDoS,1,1,0,True,False
221359,DoS Hulk,1,1,0,True,False
221363,BENIGN,0,0,1,True,False
221393,DDoS,1,1,0,True,False
221398,DDoS,1,1,0,True,False
221416,BENIGN,0,0,1,True,False
221418,BENIGN,0,0,1,True,False
221423,BENIGN,0,0,1,True,False
221432,DDoS,1,1,0,True,False
221437,DDoS,1,1,0,True,False
221438,DoS Slowhttptest,1,1,0,True,False
221439,BENIGN,0,0,1,True,False
221440,BENIGN,0,0,1,True,False
221453,DDoS,1,1,0,True,False
221469,DoS Hulk,1,1,0,True,False
221471,BENIGN,0,0,1,True,False
221490,BENIGN,0,0,1,True,False
221495,DDoS,1,1,0,True,False
221499,BENIGN,0,0,1,True,False
221516,DoS Hulk,1,1,0,True,False
221527,DoS Hulk,1,1,0,True,False
221528,DDoS,1,1,0,True,False
221541,BENIGN,0,0,1,True,False
221542,DDoS,1,1,0,True,False
221558,DoS slowloris,1,1,0,True,False
221571,BENIGN,0,0,1,True,False
221578,BENIGN,0,0,1,True,False
221580,BENIGN,0,0,1,True,False
221587,BENIGN,0,0,1,True,False
221589,BENIGN,0,0,1,True,False
221590,BENIGN,0,0,1,True,False
221592,DoS Hulk,1,1,0,True,False
221597,DDoS,1,1,0,True,False
221598,BENIGN,0,0,1,True,False
221615,DoS Slowhttptest,1,1,0,True,False
221618,DDoS,1,1,0,True,False
221635,BENIGN,0,0,1,True,False
221649,DDoS,1,1,0,True,False
221650,BENIGN,0,0,1,True,False
221654,BENIGN,0,0,1,True,False
221659,BENIGN,0,0,1,True,False
221673,DDoS,1,1,0,True,False
221674,BENIGN,0,0,1,True,False
221675,BENIGN,0,0,1,True,False
221677,DDoS,1,1,0,True,False
221678,BENIGN,0,0,1,True,False
221688,Web Attack - Brute Force,1,1,0,True,False
221698,BENIGN,0,0,1,True,False
221709,BENIGN,0,0,1,True,False
221712,BENIGN,0,0,1,True,False
221719,BENIGN,0,0,1,True,False
221731,DDoS,1,1,0,True,False
221738,BENIGN,0,0,1,True,False
221770,BENIGN,0,0,1,True,False
221781,DDoS,1,1,0,True,False
221802,BENIGN,0,0,1,True,False
221808,DDoS,1,1,0,True,False
221814,BENIGN,0,0,1,True,False
221820,DDoS,1,1,0,True,False
221838,DDoS,1,1,0,True,False
221840,DDoS,1,1,0,True,False
221841,DDoS,1,1,0,True,False
221849,DoS Hulk,1,1,0,True,False
221850,DDoS,1,1,0,True,False
221855,BENIGN,0,0,1,True,False
221856,BENIGN,0,0,1,True,False
221876,DDoS,1,1,0,True,False
221880,BENIGN,0,0,1,True,False
221881,DDoS,1,1,0,True,False
221907,BENIGN,0,0,1,True,False
221909,BENIGN,0,0,1,True,False
221924,DDoS,1,1,0,True,False
221933,BENIGN,0,0,1,True,False
221936,DDoS,1,1,0,True,False
221942,DoS slowloris,1,1,0,True,False
221945,BENIGN,0,0,1,True,False
221951,DoS Hulk,1,1,0,True,False
221962,BENIGN,0,0,1,True,False
221971,DDoS,1,1,0,True,False
221972,BENIGN,0,0,1,True,False
221973,DDoS,1,1,0,True,False
221984,FTP-Patator,1,1,0,True,False
221985,BENIGN,0,0,1,True,False
221998,DDoS,1,1,0,True,False
222003,DDoS,1,1,0,True,False
222007,BENIGN,0,0,1,True,False
222018,DDoS,1,1,0,True,False
222023,BENIGN,0,0,1,True,False
222033,BENIGN,0,0,1,True,False
222039,BENIGN,0,0,1,True,False
222040,DDoS,1,1,0,True,False
222044,DDoS,1,1,0,True,False
222069,BENIGN,0,0,1,True,False
222073,BENIGN,0,0,1,True,False
222080,DoS Hulk,1,1,0,True,False
222081,BENIGN,0,0,1,True,False
222087,DDoS,1,1,0,True,False
222124,BENIGN,0,0,1,True,False
222131,BENIGN,0,0,1,True,False
222136,DDoS,1,1,0,True,False
222139,DoS Hulk,1,1,0,True,False
222162,DoS slowloris,1,1,0,True,False
222183,DoS Hulk,1,1,0,True,False
222186,BENIGN,0,0,1,True,False
222190,BENIGN,0,0,1,True,False
222199,BENIGN,0,0,1,True,False
222205,BENIGN,0,0,1,True,False
222219,BENIGN,0,0,1,True,False
222227,BENIGN,0,0,1,True,False
222230,DoS slowloris,1,1,0,True,False
222239,BENIGN,0,0,1,True,False
222242,BENIGN,0,0,1,True,False
222244,BENIGN,0,0,1,True,False
222252,DDoS,1,1,0,True,False
222256,DDoS,1,1,0,True,False
222259,DDoS,1,1,0,True,False
222271,BENIGN,0,0,1,True,False
222274,BENIGN,0,0,1,True,False
222275,DDoS,1,1,0,True,False
222280,DDoS,1,1,0,True,False
222286,BENIGN,0,0,1,True,False
222287,DDoS,1,1,0,True,False
222293,BENIGN,0,0,1,True,False
222296,DDoS,1,1,0,True,False
222300,BENIGN,0,0,1,True,False
222302,DDoS,1,1,0,True,False
222307,BENIGN,0,0,1,True,False
222310,DoS Slowhttptest,1,1,0,True,False
222314,BENIGN,0,0,1,True,False
222326,DDoS,1,1,0,True,False
222338,BENIGN,0,0,1,True,False
222340,DDoS,1,1,0,True,False
222346,BENIGN,0,0,1,True,False
222347,BENIGN,0,0,1,True,False
222367,BENIGN,0,0,1,True,False
222372,DDoS,1,1,0,True,False
222376,DDoS,1,1,0,True,False
222380,DoS Hulk,1,1,0,True,False
222390,BENIGN,0,0,1,True,False
222402,BENIGN,0,0,1,True,False
222416,DoS Hulk,1,1,0,True,False
222430,BENIGN,0,0,1,True,False
222448,DDoS,1,1,0,True,False
222457,BENIGN,0,0,1,True,False
222469,DoS Hulk,1,1,0,True,False
222484,BENIGN,0,0,1,True,False
222487,BENIGN,0,0,1,True,False
222496,BENIGN,0,0,1,True,False
222506,DDoS,1,1,0,True,False
222513,BENIGN,0,0,1,True,False
222514,DDoS,1,1,0,True,False
222529,BENIGN,0,0,1,True,False
222536,DoS slowloris,1,1,0,True,False
222541,BENIGN,0,0,1,True,False
222547,DDoS,1,1,0,True,False
222554,BENIGN,0,0,1,True,False
222556,BENIGN,0,0,1,True,False
222564,BENIGN,0,0,1,True,False
222565,DDoS,1,1,0,True,False
222569,BENIGN,0,0,1,True,False
222579,DDoS,1,1,0,True,False
222599,DDoS,1,1,0,True,False
222603,DDoS,1,1,0,True,False
222605,BENIGN,0,0,1,True,False
222607,BENIGN,0,0,1,True,False
222627,BENIGN,0,0,1,True,False
222638,BENIGN,0,0,1,True,False
222651,DoS slowloris,1,0,1,False,True
222652,BENIGN,0,0,1,True,False
222657,BENIGN,0,0,1,True,False
222676,DoS Hulk,1,1,0,True,False
222678,BENIGN,0,0,1,True,False
222681,DDoS,1,1,0,True,False
222685,BENIGN,0,0,1,True,False
222699,BENIGN,0,0,1,True,False
222703,DDoS,1,1,0,True,False
222721,BENIGN,0,0,1,True,False
222723,BENIGN,0,0,1,True,False
222727,BENIGN,0,0,1,True,False
222730,BENIGN,0,0,1,True,False
222740,DDoS,1,1,0,True,False
222753,PortScan,1,1,0,True,False
222760,BENIGN,0,0,1,True,False
222763,DoS Slowhttptest,1,1,0,True,False
222765,DDoS,1,1,0,True,False
222785,DDoS,1,1,0,True,False
222790,BENIGN,0,0,1,True,False
222797,BENIGN,0,0,1,True,False
222798,BENIGN,0,0,1,True,False
222805,BENIGN,0,0,1,True,False
222807,DDoS,1,1,0,True,False
222825,BENIGN,0,0,1,True,False
222828,BENIGN,0,0,1,True,False
222829,DDoS,1,1,0,True,False
222837,BENIGN,0,0,1,True,False
222839,DDoS,1,1,0,True,False
222881,DoS Hulk,1,1,0,True,False
222906,BENIGN,0,0,1,True,False
222912,DDoS,1,1,0,True,False
222916,BENIGN,0,0,1,True,False
222918,DDoS,1,1,0,True,False
222920,DDoS,1,1,0,True,False
222921,DoS Hulk,1,1,0,True,False
222926,BENIGN,0,0,1,True,False
222944,BENIGN,0,0,1,True,False
222955,BENIGN,0,0,1,True,False
222981,BENIGN,0,0,1,True,False
222986,BENIGN,0,0,1,True,False
222995,BENIGN,0,0,1,True,False
223000,BENIGN,0,0,1,True,False
223006,BENIGN,0,0,1,True,False
223008,BENIGN,0,0,1,True,False
223012,DoS Hulk,1,1,0,True,False
223029,DDoS,1,1,0,True,False
223038,BENIGN,0,0,1,True,False
223041,BENIGN,0,0,1,True,False
223042,BENIGN,0,0,1,True,False
223044,DDoS,1,1,0,True,False
223047,BENIGN,0,0,1,True,False
223065,Web Attack - XSS,1,1,0,True,False
223070,DDoS,1,1,0,True,False
223073,BENIGN,0,0,1,True,False
223079,BENIGN,0,0,1,True,False
223085,BENIGN,0,0,1,True,False
223089,BENIGN,0,0,1,True,False
223094,BENIGN,0,0,1,True,False
223105,DDoS,1,1,0,True,False
223111,BENIGN,0,0,1,True,False
223120,DDoS,1,1,0,True,False
223135,BENIGN,0,0,1,True,False
223136,BENIGN,0,0,1,True,False
223139,BENIGN,0,0,1,True,False
223140,BENIGN,0,0,1,True,False
223151,BENIGN,0,0,1,True,False
223156,BENIGN,0,0,1,True,False
223166,BENIGN,0,0,1,True,False
223176,DDoS,1,1,0,True,False
223189,BENIGN,0,0,1,True,False
223194,DDoS,1,1,0,True,False
223197,BENIGN,0,0,1,True,False
223204,DoS Hulk,1,1,0,True,False
223208,BENIGN,0,0,1,True,False
223221,DoS Hulk,1,1,0,True,False
223229,BENIGN,0,0,1,True,False
223233,BENIGN,0,0,1,True,False
223234,BENIGN,0,0,1,True,False
223240,BENIGN,0,0,1,True,False
223243,DDoS,1,1,0,True,False
223263,DoS Hulk,1,1,0,True,False
223285,BENIGN,0,0,1,True,False
223302,BENIGN,0,0,1,True,False
223309,DDoS,1,1,0,True,False
223323,DoS Hulk,1,1,0,True,False
223334,BENIGN,0,0,1,True,False
223335,BENIGN,0,0,1,True,False
223337,BENIGN,0,0,1,True,False
223342,DDoS,1,1,0,True,False
223343,DDoS,1,1,0,True,False
223366,DoS Hulk,1,1,0,True,False
223372,DoS Hulk,1,1,0,True,False
223377,BENIGN,0,0,1,True,False
223395,BENIGN,0,0,1,True,False
223409,DDoS,1,1,0,True,False
223410,BENIGN,0,0,1,True,False
223415,DDoS,1,1,0,True,False
223416,DoS slowloris,1,1,0,True,False
223420,BENIGN,0,0,1,True,False
223421,BENIGN,0,0,1,True,False
223423,BENIGN,0,0,1,True,False
223426,BENIGN,0,0,1,True,False
223443,DDoS,1,1,0,True,False
223451,BENIGN,0,0,1,True,False
223458,BENIGN,0,0,1,True,False
223463,DDoS,1,1,0,True,False
223468,DoS Hulk,1,1,0,True,False
223469,BENIGN,0,0,1,True,False
223480,DDoS,1,1,0,True,False
223486,DoS Hulk,1,1,0,True,False
223494,BENIGN,0,0,1,True,False
223497,DoS Slowhttptest,1,1,0,True,False
223498,DoS Hulk,1,1,0,True,False
223499,BENIGN,0,0,1,True,False
223513,BENIGN,0,0,1,True,False
223514,BENIGN,0,0,1,True,False
223524,DDoS,1,1,0,True,False
223525,DoS slowloris,1,1,0,True,False
223527,BENIGN,0,0,1,True,False
223538,BENIGN,0,0,1,True,False
223551,BENIGN,0,0,1,True,False
223552,BENIGN,0,0,1,True,False
223557,Web Attack - Brute Force,1,1,0,True,False
223564,BENIGN,0,0,1,True,False
223565,BENIGN,0,0,1,True,False
223567,BENIGN,0,0,1,True,False
223575,BENIGN,0,0,1,True,False
223578,DoS Hulk,1,1,0,True,False
223583,DoS Hulk,1,1,0,True,False
223599,BENIGN,0,0,1,True,False
223615,BENIGN,0,0,1,True,False
223630,DDoS,1,1,0,True,False
223657,BENIGN,0,0,1,True,False
223658,DDoS,1,1,0,True,False
223662,BENIGN,0,0,1,True,False
223668,DDoS,1,1,0,True,False
223672,DDoS,1,1,0,True,False
223684,BENIGN,0,0,1,True,False
223690,BENIGN,0,0,1,True,False
223700,DoS slowloris,1,1,0,True,False
223705,DoS Hulk,1,1,0,True,False
223706,DDoS,1,1,0,True,False
223707,BENIGN,0,0,1,True,False
223713,BENIGN,0,0,1,True,False
223749,DDoS,1,1,0,True,False
223751,DoS slowloris,1,0,1,False,True
223754,BENIGN,0,0,1,True,False
223755,BENIGN,0,0,1,True,False
223766,DDoS,1,1,0,True,False
223772,DDoS,1,1,0,True,False
223779,DDoS,1,1,0,True,False
223789,BENIGN,0,0,1,True,False
223794,DoS Hulk,1,1,0,True,False
223813,BENIGN,0,0,1,True,False
223814,DDoS,1,1,0,True,False
223827,DDoS,1,1,0,True,False
223834,DDoS,1,1,0,True,False
223842,DDoS,1,1,0,True,False
223845,BENIGN,0,0,1,True,False
223857,FTP-Patator,1,1,0,True,False
223859,BENIGN,0,0,1,True,False
223865,DoS slowloris,1,1,0,True,False
223878,DDoS,1,1,0,True,False
223884,BENIGN,0,0,1,True,False
223887,BENIGN,0,0,1,True,False
223922,DDoS,1,1,0,True,False
223934,DoS GoldenEye,1,1,0,True,False
223940,BENIGN,0,0,1,True,False
223952,BENIGN,0,0,1,True,False
223955,BENIGN,0,0,1,True,False
223964,BENIGN,0,0,1,True,False
223966,BENIGN,0,0,1,True,False
223970,BENIGN,0,0,1,True,False
223972,BENIGN,0,0,1,True,False
223981,BENIGN,0,0,1,True,False
